neil burger here succeeded in making the mystery of four decades back the springboard for a more immediate mystery in the present	1
neil burger here succeeded in making the mystery of four decades back the springboard for a more immediate mystery in the present.  The first is an old-fashioned burger that is no longer known.  The next, an old-fashioned	1
the only way to tolerate this insipid brutally clueless film might be with a large dose of painkillers	0
the only way to tolerate this insipid brutally clueless film might be with a large dose of painkillers. A little bit of that would be good." I think the big question at this point is this: "Is this movie good? Is it	0
scores no points for originality wit or intelligence	0
scores no points for originality wit or intelligence. The best part? The world is more predictable than you could ever dream of.  The story of "The Hobbit" is the story of Bilbo Baggins. It's a real-	0
pure cinematic intoxication a wildly inventive mixture of comedy and melodrama tastelessness and swooning elegance	1
pure cinematic intoxication a wildly inventive mixture of comedy and melodrama tastelessness and swooning elegance. The film's most interesting feature, on the other hand, is the opening scene, about a couple of students who accidentally meet a young woman	1
it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them	0
it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them. The series was a big hit in the 1990s.  I didn't have	0
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing	1
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing. The final product of the design and artistry is the first one to fully utilise the character's own unique style which is	1
matthew lillard is born to play shaggy	1
matthew lillard is born to play shaggy. He has the right to play in the NHL as well, but he doesn't have to be on a team to compete in the NBA.  He was always part of the same	1
it is drab	0
it is drab. The name is a kind of "dressing up" of the head which is a popular item for the summer. Its weight is 3 pounds. Its shape is like a head; the head is the point of the head and	0
munch is screenplay is tenderly observant of his characters	1
munch is screenplay is tenderly observant of his characters' lives. It is a bit of a slapstick film, at best. It is also a film of its time – it is a film of our times. The problem is that the	1
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries	1
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries. The question of the true nature of the mysterious force is a	1
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack. A true heart-wrenching story about both the good and the bad.  I'll be coming back soon to this post and I highly	1
predictably soulless techno tripe	0
predictably soulless techno tripe. The music is a little too good to pass up.  Ahead of the launch, we were joined by composer John D. Mackey who came out in an interview with the site. 	0
tsai has a well deserved reputation as one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances	1
tsai has a well deserved reputation as one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances of the director.  The story of Shigeru is not that simple. I'm not sure I	1
for a movie about the power of poetry and passion there is precious little of either	0
for a movie about the power of poetry and passion there is precious little of either. The story is a little too good to put down to a single word and is a bit too melodramatic or too good to put down to the kind of	0
diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film	1
diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film. I've met a few other people who love black people, and I'm going to love them too! I've watched "Hank The Dog",	1
uneven but a lot of fun	1
uneven but a lot of fun. I've only had a few days to write this but I've been waiting for a little while for a better idea than that.  The Art of Hanging and The Art of Hanging  The	1
when the film ended i felt tired and drained and wanted to lie on my own deathbed for a while	0
when the film ended i felt tired and drained and wanted to lie on my own deathbed for a while. but after the end of the film you begin to feel a little different from me, so when i was given the script i said that i	0
contains the humor characterization poignancy and intelligence of a bad sitcom	0
