and confirm that address for me please 	command
and confirm your address to please please	command
and confirm my address for reference please	command
and confirm an address unto registration please	command
and confirm email address before me please	command
and confirm this address with details please	command
let's say   half 3 in the afternoon 	command
let us say march hour in the afternoon	command
let me say round day in the afternoon	command
let you say number breakfast in the afternoon	command
let yourself say #moon in the afternoon	command
let alone say may three in the afternoon	command
 let me think 	command
let us go	command
make me.	command
makes them die	command
Let yourself live	command
made him shine	command
book that for  me 	command
do that taught ##bid	command
Do that tells ;	command
save that saved thee	command
did that reminds you	command
All that loves!	command
give me the postcode first of all 	command
give us the postcode first of all	command
send me this postcode first of all	command
tell away a postcode first of all	command
Give here your postcode first of all	command
show them another postcode first of all	command
 and just confirm the rest of the address please 	command
please just confirm the authenticity of the address please	command
Please just confirm your validity of the address please	command
lets just confirm this identity of the address please	command
• just confirm our accuracy of the address please	command
let just confirm that location of the address please	command
hold on 	command
show your credit card 	command
check your credit!	command
Check your membership.	command
Use your tour ;	command
click your identity :	command
use your business card	command
just check that	command
• like.	command
we say!	command
We remember ;	command
then imagine?	command
please so ##point	command
just leave it the 19 80 	command
please leave till : 19 80	command
lets leave for on 19 80	command
you leave on down 19 80	command
we leave :! 19 80	command
let leave me till 19 80	command
let's try  em i want to try and book that coming back on the on the 19:00 	command
let's try em i want to try your book that coming back on the on ##board 19:00	command
let's try em i want em try em book that coming back on the on line 19:00	command
let's try em i want ta try my book that coming back on the on at 19:00	command
let's try em i want you try a book that coming back on the on ##ion 19:00	command
let's try em i want a try the book that coming back on the on @ 19:00	command
 and confirm that address for me please 	command
and confirm that prayer to me.	command
and confirm that request for me!	command
and confirm that message unto me :	command
and confirm that letter before me?	command
and confirm that promise with me ;	command
and confirm the address for me please 	command
please confirm the address for registration.	command
Please confirm the address for please :	command
• confirm the address for whom!	command
Just confirm the address for visitors ;	command
kindly confirm the address for you?	command
 remember 	command
and take your letter of authorisation with you 	command
please take your oath of authorisation with you	command
Please take this letter of authorisation with you	command
• take a burden of authorisation with you	command
Now take my leave of authorisation with you	command
` take the certificate of authorisation with you	command
hold on a second 	command
click on :.	command
depends on the moment	command
based on your dream	command
depending on 1!	command
add on one thread	command
excuse a moment  	command
for this.	command
wait the!	command
For that little	command
just a?	command
after any ##ye	command
hang on 	command
confirm that address for me please 	command
confirm that message to me.	command
confirm that prayer for me?	command
confirm that request with me!	command
confirm that information please me :	command
confirm that word before me ;	command
 and confirm the address for me please 	command
please confirm your address for me.	command
Please confirm my address for me :	command
• confirm an address for me!	command
Just confirm email address for me ;	command
kindly confirm this address for me?	command
leave it open 	command
keep it!	command
rip them alone	command
keeping us ;	command
Make me.	command
hold :?	command
let me get it the right way round 	command
let us make it the right way round	command
let me call it the right little round	command
let yourself do it the right thing round	command
let you get it the right time round	command
let them try it the right ##eous round	command
hold it 	command
 show 	command
let me get this right 	command
let me do this.	command
Let me get this!	command
help me make this ;	command
Help me know this :	command
letting me have this?	command
call us back when you're ready 	command
bring me back when you're gone	command
send you back when you're ready	command
