and confirm that address for me please 	command
and confirm that address to me please	command
let's say   half 3 in the afternoon 	command
let's say half hour in the afternoon	command
 let me think 	command
let me think	command
book that for  me 	command
Say that for me	command
give me the postcode first of all 	command
give me the postcode first of all	command
 and just confirm the rest of the address please 	command
and please confirm the rest of the address please	command
hold on 	command
hold!	command
show your credit card 	command
show your credit card	command
just check that	command
Please check that	command
just leave it the 19 80 	command
just call it the 19 80	command
let's try  em i want to try and book that coming back on the on the 19:00 	command
let's try em i want to try and book that coming back on the on the 19:00	command
 and confirm that address for me please 	command
and confirm email address for me please	command
and confirm the address for me please 	command
and confirm the address to me please	command
 remember 	command
and take your letter of authorisation with you 	command
and take your letter of authorisation with you	command
hold on a second 	command
Hold on a second	command
excuse a moment  	command
excuse the moment	command
hang on 	command
Share on	command
confirm that address for me please 	command
confirm that address for me.	command
 and confirm the address for me please 	command
and confirm email address for me please	command
leave it open 	command
leave it!	command
let me get it the right way round 	command
let me get it the right way!"	command
hold it 	command
Share it	command
 show 	command
let me get this right 	command
Help me get this right	command
call us back when you're ready 	command
call us back when you're done	command
let's go with that then to for the  	command
let's go with that then wait for the	command
hold the line 	command
hold the conversation	command
just hold the line 	command
just hold the fort	command
let's go for it 	command
let's go through it	command
take a coach to from Macclesfield to Wilmslow 	command
From a coach to from Macclesfield to Wilmslow	command
get on the train at 16:25 	command
arrive on the train at 16:25	command
Remember the test date.	command
Remember your test date.	command
Live in peace	command
Live in peace	command
Include the required attachements.	command
Include the following attachements.	command
Don't follow me	command
Don't follow!	command
Dont follow me	command
Dont follow!	command
Take me to the library	command
Take me to the library	command
Find out what you like to do most and really give it a whirl!	command
Find out what you like to do most and really give it a whirl!	command
Find out what you like to do most and really give it a whirl	command
Find out what you like to do most and really give it a whirl	command
Believe me!	command
Follow me!	command
Believe me	command
Believe Us	command
Lets take a walk	command
Lets take a look	command
Dont stop me now!	command
Dont stop me now!	command
Stop talking now	command
Start talking now	command
Do not smoke in your room.	command
Do not smoke in your backyard.	command
Don't you talk to me like that.	command
Don't dare talk to me like that.	command
Dont you talk to me like that.	command
if you talk to me like that.	command
