and confirm that address for me please 	command
please leave that address for me please	command
let's say   half 3 in the afternoon 	command
let's say half hour in the morning	command
 let me think 	command
let us think	command
book that for  me 	command
do that for ##bid	command
give me the postcode first of all 	command
give us the postcode first of all	command
 and just confirm the rest of the address please 	command
and just confirm the rest of the story.	command
hold on 	command
click!	command
show your credit card 	command
check ##room credit card	command
just check that	command
• like that	command
just leave it the 19 80 	command
just call it the 19.	command
let's try  em i want to try and book that coming back on the on the 19:00 	command
let em try em and want to try and book that coming back on the on the 19:00	command
 and confirm that address for me please 	command
and leave that address to me please	command
and confirm the address for me please 	command
and confirm the request for registration please	command
 remember 	command
and take your letter of authorisation with you 	command
and take your oath of authorisation from you	command
hold on a second 	command
hold for: second	command
excuse a moment  	command
for a.	command
hang on 	command
click ##zhou	command
confirm that address for me please 	command
confirm that address for details.	command
 and confirm the address for me please 	command
and write the address for me.	command
leave it open 	command
keep it open	command
let me get it the right way round 	command
let us make it the right way round	command
hold it 	command
hold!	command
 show 	command
let me get this right 	command
let us do this right	command
call us back when you're ready 	command
call us back when we are ready	command
let's go with that then to for the  	command
let's proceed with that then to get the	command
hold the line 	command
along the.	command
just hold the line 	command
just across the breath	command
let's go for it 	command
let's go for ;	command
take a coach to from Macclesfield to Wilmslow 	command
take a coach to leave ##tford to Wilmslow	command
get on the train at 16:25 	command
get on the runway at midnight	command
Remember the test date.	command
Remember the release date :	command
Live in peace	command
Live for concert	command
Include the required attachements.	command
Include ##s following attachements.	command
Don't follow me	command
Do not touch me	command
Dont follow me	command
please forgive me	command
Take me to the library	command
Take access into the library	command
Find out what you like to do most and really give it a whirl!	command
Find out what you want to do most and really give it a whirl ##wind	command
Find out what you like to do most and really give it a whirl	command
Find out what you like to do most and really give yourself a whirl	command
Believe me!	command
forgive!!	command
Believe me	command
forgive.	command
Lets take a walk	command
Lets for a walk	command
Dont stop me now!	command
please stop me now!	command
Stop talking now	command
stop right now	command
Do not smoke in your room.	command
Do you smoke in your room.	command
Don't you talk to me like that.	command
Don't you talk about me like this.	command
Dont you talk to me like that.	command
Dont you talk to me like this.	command
Don't worry, be happy	command
' n't worry, be happy	command
Dont worry be happy	command
Dont thou be!	command
Eat your veggies 	command
eat your!	command
Let them cool	command
keep them!	command
Take your coat off.	command
take your coat off.	command
Stop and Go	command
rank and rescue	command
Write, read, do what you need.	command
write, read, do what you wish.	command
Write read do what you need.	command
Write to do what you need.	command
Dont touch me!	command
Dont forgive me!	command
Dont touch me	command
please forgive me	command
Mix together sugar and salt.	command
Mix include sugar and salt.	command
Lock the door	command
open the.	command
Rise against the tyrannical government	command
Rise against a incumbent government	command
Make up your mind to pool your resources and get the moust out of your remaining years of life.	command
Make up your mind to pool your resources and get the moust out of your last years of life.	command
Driver carefully!	command
listen carefully selected	command
have a safe trip	command
• a fun trip	command
Don't wait for my answer, get started right away.	command
Don't wait for my answer, get started right away.	command
Dont wait for my answer get started right away.	command
